id,reading_time,year,month,day,hour,minute,temperature,humidity,pm25,pm10,mq2_adc,mq7_adc,mq8_adc,quality_flag,created_at
254,3/9/2026 4:15,2026,3,9,4,15,22.1,76.6,137,226,441,425,335,0,4/12/2026 15:12
255,3/9/2026 4:16,2026,3,9,4,16,22,77.1,155,250,446,436,344,0,4/12/2026 15:12
256,3/9/2026 4:17,2026,3,9,4,17,22,77.4,177,297,451,454,342,0,4/12/2026 15:12
257,3/9/2026 4:18,2026,3,9,4,18,21.9,77.7,172,265,450,451,348,0,4/12/2026 15:12
258,3/9/2026 4:19,2026,3,9,4,19,22.1,77.6,145,271,450,448,346,0,4/12/2026 15:12
259,3/9/2026 4:20,2026,3,9,4,20,22.3,77.1,145,274,448,452,345,0,4/12/2026 15:12
260,3/9/2026 4:21,2026,3,9,4,21,22.4,76.7,126,188,450,453,345,0,4/12/2026 15:12
261,3/9/2026 4:22,2026,3,9,4,22,22.5,76.4,144,215,450,451,345,0,4/12/2026 15:12
262,3/9/2026 4:23,2026,3,9,4,23,22.5,76.2,138,205,448,461,348,0,4/12/2026 15:12
263,3/9/2026 4:24,2026,3,9,4,24,22.6,75.9,139,243,452,457,347,0,4/12/2026 15:12
264,3/9/2026 4:25,2026,3,9,4,25,22.5,76.1,203,1106,455,459,347,0,4/12/2026 15:12
265,3/9/2026 4:26,2026,3,9,4,26,22.3,76.5,136,410,456,459,346,0,4/12/2026 15:12
266,3/9/2026 4:27,2026,3,9,4,27,22.2,76.8,120,213,455,462,346,0,4/12/2026 15:12
267,3/9/2026 4:28,2026,3,9,4,28,22.2,76.9,217,285,374,507,341,0,4/12/2026 15:12
268,3/9/2026 4:29,2026,3,9,4,29,22.2,77.6,239,375,482,475,337,0,4/12/2026 15:12
269,3/9/2026 4:30,2026,3,9,4,30,22.1,77.5,225,255,467,463,344,0,4/12/2026 15:12
270,3/9/2026 4:31,2026,3,9,4,31,22.1,77.7,230,254,421,471,379,0,4/12/2026 15:12
271,3/9/2026 4:32,2026,3,9,4,32,22,77.9,239,263,478,451,310,0,4/12/2026 15:12
272,3/9/2026 4:33,2026,3,9,4,33,22,78,245,271,468,516,306,0,4/12/2026 15:12
273,3/9/2026 4:34,2026,3,9,4,34,22,78.1,232,254,467,408,343,0,4/12/2026 15:12
274,3/9/2026 4:35,2026,3,9,4,35,22.1,78,225,245,465,435,334,0,4/12/2026 15:12
275,3/9/2026 4:36,2026,3,9,4,36,22,78.3,225,247,517,444,307,0,4/12/2026 15:12
276,3/9/2026 4:37,2026,3,9,4,37,22,78.5,212,230,465,518,307,0,4/12/2026 15:12
277,3/9/2026 4:38,2026,3,9,4,38,22.1,78.4,191,210,417,502,339,0,4/12/2026 15:12
278,3/9/2026 4:39,2026,3,9,4,39,22,78.7,197,216,452,394,297,0,4/12/2026 15:12
279,3/9/2026 4:40,2026,3,9,4,40,22.1,79,205,233,419,442,340,0,4/12/2026 15:12
280,3/9/2026 4:41,2026,3,9,4,41,22.2,78.9,199,219,462,459,326,0,4/12/2026 15:12
281,3/9/2026 4:42,2026,3,9,4,42,22.2,78.6,202,219,366,450,309,0,4/12/2026 15:12
282,3/9/2026 4:43,2026,3,9,4,43,22.3,78.6,202,220,503,411,340,0,4/12/2026 15:12
283,3/9/2026 4:44,2026,3,9,4,44,22.2,78.9,194,211,462,415,335,0,4/12/2026 15:12
284,3/9/2026 4:45,2026,3,9,4,45,22.2,79,201,219,467,436,305,0,4/12/2026 15:12
285,3/9/2026 4:46,2026,3,9,4,46,22.3,79,209,227,451,483,310,0,4/12/2026 15:12
286,3/9/2026 4:47,2026,3,9,4,47,22.3,79.1,204,220,469,475,306,0,4/12/2026 15:12
287,3/9/2026 4:48,2026,3,9,4,48,22.3,78.9,209,225,461,463,306,0,4/12/2026 15:12
288,3/9/2026 4:49,2026,3,9,4,49,22.3,78.9,210,226,463,461,307,0,4/12/2026 15:12
289,3/9/2026 4:50,2026,3,9,4,50,22.3,79,207,226,456,506,352,0,4/12/2026 15:12
290,3/9/2026 4:51,2026,3,9,4,51,22.4,78.8,204,222,415,576,342,0,4/12/2026 15:12
291,3/9/2026 4:52,2026,3,9,4,52,22.4,78.9,215,234,408,454,336,0,4/12/2026 15:12
292,3/9/2026 4:53,2026,3,9,4,53,22.4,78.9,201,220,451,412,337,0,4/12/2026 15:12
293,3/9/2026 4:54,2026,3,9,4,54,22.4,78.9,204,222,415,459,339,0,4/12/2026 15:12
294,3/9/2026 4:55,2026,3,9,4,55,22.4,79.1,210,227,582,414,339,0,4/12/2026 15:12
295,3/9/2026 4:56,2026,3,9,4,56,22.4,79.1,194,212,453,453,340,0,4/12/2026 15:12
296,3/9/2026 4:57,2026,3,9,4,57,22.4,79,190,205,464,461,376,0,4/12/2026 15:12
297,3/9/2026 4:58,2026,3,9,4,58,22.5,78.8,190,207,398,472,337,0,4/12/2026 15:12
298,3/9/2026 4:59,2026,3,9,4,59,22.5,78.7,212,231,486,461,330,0,4/12/2026 15:12
299,3/9/2026 5:00,2026,3,9,5,0,22.6,78.5,211,230,470,486,328,0,4/12/2026 15:12
300,3/9/2026 5:01,2026,3,9,5,1,22.6,78.5,216,235,462,413,381,0,4/12/2026 15:12
301,3/9/2026 5:02,2026,3,9,5,2,22.6,78.7,210,224,369,459,345,0,4/12/2026 15:12
302,3/9/2026 5:03,2026,3,9,5,3,22.6,78.9,209,227,459,405,344,0,4/12/2026 15:12
303,3/9/2026 5:04,2026,3,9,5,4,22.6,79,211,231,471,434,340,0,4/12/2026 15:12
304,3/9/2026 5:05,2026,3,9,5,5,22.6,79.2,205,225,461,445,338,0,4/12/2026 15:12
305,3/9/2026 5:06,2026,3,9,5,6,22.7,79.3,189,208,435,469,286,0,4/12/2026 15:12
306,3/9/2026 5:07,2026,3,9,5,7,22.7,78.9,192,209,461,453,344,0,4/12/2026 15:12
307,3/9/2026 5:08,2026,3,9,5,8,22.7,78.6,193,209,419,443,339,0,4/12/2026 15:12
308,3/9/2026 5:09,2026,3,9,5,9,22.7,78.9,190,207,460,452,331,0,4/12/2026 15:12
309,3/9/2026 5:10,2026,3,9,5,10,22.7,79,208,225,463,389,294,0,4/12/2026 15:12
310,3/9/2026 5:11,2026,3,9,5,11,22.7,79,197,211,461,440,341,0,4/12/2026 15:12
311,3/9/2026 5:12,2026,3,9,5,12,22.8,78.6,195,211,464,458,329,0,4/12/2026 15:12
312,3/9/2026 5:13,2026,3,9,5,13,22.8,78.6,195,211,418,461,331,0,4/12/2026 15:12
313,3/9/2026 5:14,2026,3,9,5,14,22.8,78.8,208,224,462,452,340,0,4/12/2026 15:12
314,3/9/2026 5:15,2026,3,9,5,15,22.8,78.5,180,195,445,465,334,0,4/12/2026 15:12
315,3/9/2026 5:17,2026,3,9,5,17,22.8,79,188,203,453,458,306,0,4/12/2026 15:12
316,3/9/2026 5:20,2026,3,9,5,20,22.8,78.9,199,215,458,416,301,0,4/12/2026 15:12
317,3/9/2026 5:21,2026,3,9,5,21,22.9,78.6,190,208,460,449,343,0,4/12/2026 15:12
318,3/9/2026 5:22,2026,3,9,5,22,22.9,78.1,205,220,408,462,314,0,4/12/2026 15:12
319,3/9/2026 5:23,2026,3,9,5,23,22.9,78.5,205,222,457,394,329,0,4/12/2026 15:12
320,3/9/2026 5:24,2026,3,9,5,24,22.9,78.9,201,218,462,466,306,0,4/12/2026 15:12
321,3/9/2026 5:25,2026,3,9,5,25,22.9,78.6,205,221,459,465,341,0,4/12/2026 15:12
322,3/9/2026 5:26,2026,3,9,5,26,22.9,78.1,211,227,450,462,295,0,4/12/2026 15:12
323,3/9/2026 5:27,2026,3,9,5,27,22.9,78,214,233,454,462,309,0,4/12/2026 15:12
324,3/9/2026 5:28,2026,3,9,5,28,22.9,78.5,205,220,467,408,336,0,4/12/2026 15:12
325,3/9/2026 5:29,2026,3,9,5,29,22.9,78.4,212,229,411,464,352,0,4/12/2026 15:12
326,3/9/2026 5:30,2026,3,9,5,30,22.9,78.4,206,222,409,445,334,0,4/12/2026 15:12
327,3/9/2026 5:31,2026,3,9,5,31,23,78.7,199,215,465,430,306,0,4/12/2026 15:12
328,3/9/2026 5:32,2026,3,9,5,32,23,78.7,198,212,464,463,306,0,4/12/2026 15:12
329,3/9/2026 5:33,2026,3,9,5,33,23.1,78,211,225,435,411,338,0,4/12/2026 15:12
330,3/9/2026 5:34,2026,3,9,5,34,23,77.9,221,239,488,416,336,0,4/12/2026 15:12
331,3/9/2026 5:35,2026,3,9,5,35,23,78.5,216,233,461,494,340,0,4/12/2026 15:12
332,3/9/2026 5:36,2026,3,9,5,36,23,78.9,203,217,464,416,339,0,4/12/2026 15:12
333,3/9/2026 5:37,2026,3,9,5,37,23.1,78.2,208,224,463,442,335,0,4/12/2026 15:12
334,3/9/2026 5:38,2026,3,9,5,38,23.2,77.8,201,216,463,443,332,0,4/12/2026 15:12
335,3/9/2026 5:39,2026,3,9,5,39,23.2,77.6,200,214,463,424,341,0,4/12/2026 15:12
336,3/9/2026 5:40,2026,3,9,5,40,23.2,77.5,200,217,460,458,343,0,4/12/2026 15:12
337,3/9/2026 5:41,2026,3,9,5,41,23.2,77.6,195,210,463,467,327,0,4/12/2026 15:12
338,3/9/2026 5:42,2026,3,9,5,42,23.2,77.5,197,212,453,482,302,0,4/12/2026 15:12
339,3/9/2026 5:43,2026,3,9,5,43,23.1,77.3,199,215,415,568,341,0,4/12/2026 15:12
340,3/9/2026 5:44,2026,3,9,5,44,23.1,77.7,201,217,424,417,375,0,4/12/2026 15:12
341,3/9/2026 5:45,2026,3,9,5,45,23.1,77.7,197,212,371,417,346,0,4/12/2026 15:12
342,3/9/2026 5:46,2026,3,9,5,46,23.1,77.4,192,206,461,461,317,0,4/12/2026 15:12
343,3/9/2026 5:47,2026,3,9,5,47,23.2,77.6,202,217,503,441,335,0,4/12/2026 15:12
344,3/9/2026 5:48,2026,3,9,5,48,23.2,77.6,195,209,416,453,338,0,4/12/2026 15:12
345,3/9/2026 5:49,2026,3,9,5,49,23.2,77.8,189,202,417,453,341,0,4/12/2026 15:12
346,3/9/2026 5:50,2026,3,9,5,50,23.3,77.6,194,209,459,415,326,0,4/12/2026 15:12
347,3/9/2026 5:51,2026,3,9,5,51,23.4,77.5,209,225,463,465,341,0,4/12/2026 15:12
348,3/9/2026 5:52,2026,3,9,5,52,23.4,77.5,206,221,433,466,348,0,4/12/2026 15:12
349,3/9/2026 5:53,2026,3,9,5,53,23.4,77.3,202,220,512,452,344,0,4/12/2026 15:12
350,3/9/2026 5:54,2026,3,9,5,54,23.4,77.4,196,210,412,435,339,0,4/12/2026 15:12
351,3/9/2026 5:55,2026,3,9,5,55,23.4,77.1,197,211,392,422,302,0,4/12/2026 15:12
352,3/9/2026 5:56,2026,3,9,5,56,23.4,77,199,214,457,465,345,0,4/12/2026 15:12
353,3/9/2026 5:57,2026,3,9,5,57,23.5,77,195,210,456,459,307,0,4/12/2026 15:12
354,3/9/2026 5:58,2026,3,9,5,58,23.6,77.2,192,207,419,470,335,0,4/12/2026 15:12
355,3/9/2026 5:59,2026,3,9,5,59,23.6,77,193,206,421,454,342,0,4/12/2026 15:12
356,3/9/2026 6:00,2026,3,9,6,0,23.6,76.6,183,196,445,481,306,0,4/12/2026 15:12
357,3/9/2026 6:01,2026,3,9,6,1,23.7,76.5,182,196,410,462,340,0,4/12/2026 15:12
358,3/9/2026 6:02,2026,3,9,6,2,23.7,76.5,189,203,450,452,348,0,4/12/2026 15:12
359,3/9/2026 6:03,2026,3,9,6,3,23.8,76.7,194,193,452,460,338,0,4/12/2026 15:12
360,3/9/2026 6:04,2026,3,9,6,4,23.8,76.7,197,211,460,464,337,0,4/12/2026 15:12
361,3/9/2026 6:05,2026,3,9,6,5,23.7,76.4,201,215,408,435,332,0,4/12/2026 15:12
362,3/9/2026 6:06,2026,3,9,6,6,23.7,75.9,198,212,416,458,341,0,4/12/2026 15:12
363,3/9/2026 6:07,2026,3,9,6,7,23.6,76.1,200,215,417,463,342,0,4/12/2026 15:12
364,3/9/2026 6:08,2026,3,9,6,8,23.6,76.4,197,210,435,451,351,0,4/12/2026 15:12
365,3/9/2026 6:09,2026,3,9,6,9,23.7,76.6,200,215,469,460,343,0,4/12/2026 15:12
366,3/9/2026 6:10,2026,3,9,6,10,23.7,76.5,196,211,458,419,349,0,4/12/2026 15:12
367,3/9/2026 6:11,2026,3,9,6,11,23.7,76.5,196,211,459,462,303,0,4/12/2026 15:12
368,3/9/2026 6:12,2026,3,9,6,12,23.8,76.4,200,216,463,444,330,0,4/12/2026 15:12
369,3/9/2026 6:13,2026,3,9,6,13,23.8,76.6,191,205,525,498,284,0,4/12/2026 15:12
370,3/9/2026 6:14,2026,3,9,6,14,23.8,76.5,200,216,460,467,350,0,4/12/2026 15:12
371,3/9/2026 6:15,2026,3,9,6,15,23.8,76.4,203,217,470,460,330,0,4/12/2026 15:12
372,3/9/2026 6:16,2026,3,9,6,16,23.8,76.2,197,211,374,476,345,0,4/12/2026 15:12
373,3/9/2026 6:17,2026,3,9,6,17,23.9,75.7,192,206,462,470,340,0,4/12/2026 15:12
374,3/9/2026 6:18,2026,3,9,6,18,24,75.8,201,217,464,465,360,0,4/12/2026 15:12
375,3/9/2026 6:19,2026,3,9,6,19,24,75.8,194,211,422,341,339,0,4/12/2026 15:12
376,3/9/2026 6:20,2026,3,9,6,20,24,75.8,189,203,464,469,348,0,4/12/2026 15:12
377,3/9/2026 6:21,2026,3,9,6,21,23.9,75.5,192,205,328,507,343,0,4/12/2026 15:12
378,3/9/2026 6:22,2026,3,9,6,22,24,75.3,175,189,461,462,342,0,4/12/2026 15:12
379,3/9/2026 6:23,2026,3,9,6,23,24,75.4,168,182,329,461,343,0,4/12/2026 15:12
380,3/9/2026 6:24,2026,3,9,6,24,24.1,75.2,179,193,466,404,382,0,4/12/2026 15:12
381,3/9/2026 6:25,2026,3,9,6,25,24.1,75.3,189,204,471,472,306,0,4/12/2026 15:12
382,3/9/2026 6:26,2026,3,9,6,26,24.1,75.3,180,192,424,440,323,0,4/12/2026 15:12
383,3/9/2026 6:27,2026,3,9,6,27,24.1,75.5,180,193,451,442,308,0,4/12/2026 15:12
384,3/9/2026 6:28,2026,3,9,6,28,24.1,75.6,184,198,413,417,342,0,4/12/2026 15:12
385,3/9/2026 6:29,2026,3,9,6,29,24.2,75.8,191,212,577,575,377,0,4/12/2026 15:12
386,3/9/2026 6:30,2026,3,9,6,30,24.3,75.6,200,248,497,475,343,0,4/12/2026 15:12
387,3/9/2026 6:31,2026,3,9,6,31,24.3,75,195,210,455,525,276,0,4/12/2026 15:12
388,3/9/2026 6:32,2026,3,9,6,32,24.2,75.3,220,245,483,516,345,0,4/12/2026 15:12
389,3/9/2026 6:33,2026,3,9,6,33,24.1,74.9,227,246,485,487,361,0,4/12/2026 15:12
390,3/9/2026 6:34,2026,3,9,6,34,24.2,75.3,204,222,430,474,308,0,4/12/2026 15:12
391,3/9/2026 6:35,2026,3,9,6,35,24.3,75.6,217,233,442,523,351,0,4/12/2026 15:12
392,3/9/2026 6:36,2026,3,9,6,36,24.3,75.2,198,217,508,553,355,0,4/12/2026 15:12
393,3/9/2026 6:37,2026,3,9,6,37,24.3,75.1,195,210,523,531,308,0,4/12/2026 15:12
394,3/9/2026 6:38,2026,3,9,6,38,24.3,74.9,195,210,435,501,303,0,4/12/2026 15:12
395,3/9/2026 6:39,2026,3,9,6,39,24.3,75.1,189,204,506,567,330,0,4/12/2026 15:12
396,3/9/2026 6:40,2026,3,9,6,40,24.3,74.9,191,210,498,547,341,0,4/12/2026 15:12
397,3/9/2026 6:41,2026,3,9,6,41,24.3,74.9,198,214,502,546,344,0,4/12/2026 15:12
398,3/9/2026 6:42,2026,3,9,6,42,24.4,74.9,196,212,489,588,298,0,4/12/2026 15:12
399,3/9/2026 6:43,2026,3,9,6,43,24.4,74.6,192,207,431,535,348,0,4/12/2026 15:12
400,3/9/2026 6:44,2026,3,9,6,44,24.4,74,192,207,416,527,342,0,4/12/2026 15:12
401,3/9/2026 6:45,2026,3,9,6,45,24.4,74.2,197,213,440,482,333,0,4/12/2026 15:12
402,3/9/2026 6:46,2026,3,9,6,46,24.4,73.9,191,206,527,502,320,0,4/12/2026 15:12
403,3/9/2026 6:47,2026,3,9,6,47,24.5,74.6,181,195,479,472,343,0,4/12/2026 15:12
404,3/9/2026 6:48,2026,3,9,6,48,24.4,74.6,186,202,472,563,299,0,4/12/2026 15:12
405,3/9/2026 6:49,2026,3,9,6,49,24.5,74.7,192,212,497,556,331,0,4/12/2026 15:12
406,3/9/2026 6:50,2026,3,9,6,50,24.5,74.8,196,256,549,600,340,0,4/12/2026 15:12
407,3/9/2026 6:51,2026,3,9,6,51,24.6,74.7,196,262,543,607,342,0,4/12/2026 15:12
408,3/9/2026 6:52,2026,3,9,6,52,24.6,74.2,195,214,506,517,336,0,4/12/2026 15:12
409,3/9/2026 6:53,2026,3,9,6,53,24.6,74.5,201,221,496,558,344,0,4/12/2026 15:12
410,3/9/2026 6:54,2026,3,9,6,54,24.6,74.8,191,208,516,584,374,0,4/12/2026 15:12
411,3/9/2026 6:55,2026,3,9,6,55,24.5,75,194,217,471,605,337,0,4/12/2026 15:12
412,3/9/2026 6:56,2026,3,9,6,56,24.5,75.1,194,215,454,581,343,0,4/12/2026 15:12
413,3/9/2026 6:57,2026,3,9,6,57,24.6,74.4,199,219,458,550,301,0,4/12/2026 15:12
414,3/9/2026 6:58,2026,3,9,6,58,24.6,73.6,196,215,430,526,339,0,4/12/2026 15:12
415,3/9/2026 6:59,2026,3,9,6,59,24.6,73.6,185,199,528,626,324,0,4/12/2026 15:12
416,3/9/2026 7:00,2026,3,9,7,0,24.7,74.1,183,200,448,552,311,0,4/12/2026 15:12
417,3/9/2026 7:01,2026,3,9,7,1,24.7,74.5,177,193,477,600,347,0,4/12/2026 15:12
418,3/9/2026 7:02,2026,3,9,7,2,24.7,74.3,171,185,590,579,294,0,4/12/2026 15:12
419,3/9/2026 7:03,2026,3,9,7,3,24.8,73.9,179,241,458,520,343,0,4/12/2026 15:12
420,3/9/2026 7:04,2026,3,9,7,4,24.7,74.3,160,174,470,522,332,0,4/12/2026 15:12
421,3/9/2026 7:05,2026,3,9,7,5,24.5,75,170,182,496,592,348,0,4/12/2026 15:12
422,3/9/2026 7:06,2026,3,9,7,6,24.5,75.4,163,177,498,618,350,0,4/12/2026 15:12
423,3/9/2026 7:07,2026,3,9,7,7,24.5,75.7,162,176,451,602,343,0,4/12/2026 15:12
424,3/9/2026 7:08,2026,3,9,7,8,24.5,75.7,164,182,430,671,309,0,4/12/2026 15:12
425,3/9/2026 7:09,2026,3,9,7,9,24.6,75.6,159,172,477,617,345,0,4/12/2026 15:12
426,3/9/2026 7:10,2026,3,9,7,10,24.6,75.6,159,174,454,608,287,0,4/12/2026 15:12
427,3/9/2026 7:11,2026,3,9,7,11,24.7,75.5,160,177,514,634,346,0,4/12/2026 15:12
428,3/9/2026 7:12,2026,3,9,7,12,24.8,75,175,191,509,609,347,0,4/12/2026 15:12
429,3/9/2026 7:13,2026,3,9,7,13,24.8,75,158,173,513,623,306,0,4/12/2026 15:12
430,3/9/2026 7:14,2026,3,9,7,14,24.8,75,158,171,461,637,346,0,4/12/2026 15:12
431,3/9/2026 7:15,2026,3,9,7,15,24.8,75.1,156,169,478,589,312,0,4/12/2026 15:12
432,3/9/2026 7:16,2026,3,9,7,16,24.8,74.9,159,171,524,659,306,0,4/12/2026 15:12
433,3/9/2026 7:17,2026,3,9,7,17,24.8,74.6,164,179,530,639,352,0,4/12/2026 15:12
434,3/9/2026 7:18,2026,3,9,7,18,24.8,74.7,162,176,522,647,344,0,4/12/2026 15:12
435,3/9/2026 7:19,2026,3,9,7,19,24.7,74.9,155,172,526,636,354,0,4/12/2026 15:12
436,3/9/2026 7:20,2026,3,9,7,20,24.8,74.7,151,162,528,653,371,0,4/12/2026 15:12
437,3/9/2026 7:21,2026,3,9,7,21,24.8,74.5,160,171,548,576,345,0,4/12/2026 15:12
438,3/9/2026 7:22,2026,3,9,7,22,12.4,37.3,156,168,524,574,308,0,4/12/2026 15:12
439,3/9/2026 7:23,2026,3,9,7,23,24.8,74.6,155,168,525,666,345,0,4/12/2026 15:12
440,3/9/2026 7:24,2026,3,9,7,24,24.7,74.7,160,174,475,655,441,0,4/12/2026 15:12
441,3/9/2026 7:25,2026,3,9,7,25,24.8,74.6,157,168,471,667,341,0,4/12/2026 15:12
442,3/9/2026 7:26,2026,3,9,7,26,24.8,74.4,157,169,523,659,345,0,4/12/2026 15:12
443,3/9/2026 7:27,2026,3,9,7,27,24.8,74.5,161,174,523,689,311,0,4/12/2026 15:12
444,3/9/2026 7:28,2026,3,9,7,28,24.7,74.7,160,172,528,659,336,0,4/12/2026 15:12
445,3/9/2026 7:29,2026,3,9,7,29,24.8,74.5,178,192,531,657,341,0,4/12/2026 15:12
446,3/9/2026 7:30,2026,3,9,7,30,24.8,74.6,182,198,525,606,349,0,4/12/2026 15:12
447,3/9/2026 7:31,2026,3,9,7,31,24.8,74.4,180,196,528,674,336,0,4/12/2026 15:12
448,3/9/2026 7:32,2026,3,9,7,32,24.8,74.4,188,201,449,641,337,0,4/12/2026 15:12
449,3/9/2026 7:33,2026,3,9,7,33,24.8,74,197,211,532,654,360,0,4/12/2026 15:12
450,3/9/2026 7:34,2026,3,9,7,34,24.8,74.2,196,211,536,676,359,0,4/12/2026 15:12
451,3/9/2026 7:35,2026,3,9,7,35,24.8,74,203,219,535,665,347,0,4/12/2026 15:12
452,3/9/2026 7:36,2026,3,9,7,36,24.8,74.2,187,201,531,670,341,0,4/12/2026 15:12
453,3/9/2026 7:37,2026,3,9,7,37,24.8,74.1,178,192,525,607,310,0,4/12/2026 15:12
454,3/9/2026 7:38,2026,3,9,7,38,24.8,74.1,169,182,535,620,326,0,4/12/2026 15:12
455,3/9/2026 7:39,2026,3,9,7,39,24.8,74.2,179,192,535,604,343,0,4/12/2026 15:12
456,3/9/2026 7:40,2026,3,9,7,40,24.8,74.1,168,181,534,680,343,0,4/12/2026 15:12
457,3/9/2026 7:41,2026,3,9,7,41,24.9,74,178,192,541,678,318,0,4/12/2026 15:12
458,3/9/2026 7:42,2026,3,9,7,42,24.9,73.8,176,188,527,593,309,0,4/12/2026 15:12
459,3/9/2026 7:43,2026,3,9,7,43,24.9,73.8,166,179,504,671,342,0,4/12/2026 15:12
460,3/9/2026 7:44,2026,3,9,7,44,24.9,73.8,173,186,548,667,345,0,4/12/2026 15:12
461,3/9/2026 7:45,2026,3,9,7,45,24.8,73.9,173,186,534,609,352,0,4/12/2026 15:12
462,3/9/2026 7:46,2026,3,9,7,46,24.8,74,167,180,503,606,302,0,4/12/2026 15:12
463,3/9/2026 7:47,2026,3,9,7,47,24.8,74,168,180,520,690,309,0,4/12/2026 15:12
464,3/9/2026 7:48,2026,3,9,7,48,24.8,74,205,225,532,686,344,0,4/12/2026 15:12
465,3/9/2026 7:49,2026,3,9,7,49,24.8,74,189,204,374,663,276,0,4/12/2026 15:12
466,3/9/2026 7:50,2026,3,9,7,50,24.8,74.1,189,204,556,619,345,0,4/12/2026 15:12
467,3/9/2026 7:51,2026,3,9,7,51,24.9,74.3,226,248,541,675,339,0,4/12/2026 15:12
468,3/9/2026 7:52,2026,3,9,7,52,24.9,74.2,229,251,536,737,305,0,4/12/2026 15:12
469,3/9/2026 7:53,2026,3,9,7,53,24.9,74.2,203,219,544,681,343,0,4/12/2026 15:12
470,3/9/2026 7:54,2026,3,9,7,54,24.9,74.3,350,388,541,688,332,0,4/12/2026 15:12
471,3/9/2026 7:55,2026,3,9,7,55,24.9,74.3,203,219,487,690,307,0,4/12/2026 15:12
472,3/9/2026 7:56,2026,3,9,7,56,24.8,74.4,219,237,545,681,353,0,4/12/2026 15:12
473,3/9/2026 7:57,2026,3,9,7,57,24.8,74.5,185,199,498,703,345,0,4/12/2026 15:12
474,3/9/2026 7:58,2026,3,9,7,58,24.8,74.5,194,208,563,719,314,0,4/12/2026 15:12
475,3/9/2026 7:59,2026,3,9,7,59,24.9,74.6,184,199,547,714,350,0,4/12/2026 15:12
476,3/9/2026 8:00,2026,3,9,8,0,24.8,74.7,187,201,495,647,348,0,4/12/2026 15:12
477,3/9/2026 8:01,2026,3,9,8,1,24.8,74.8,188,205,549,701,311,0,4/12/2026 15:12
478,3/9/2026 8:02,2026,3,9,8,2,24.8,74.6,179,192,481,632,339,0,4/12/2026 15:12
479,3/9/2026 8:03,2026,3,9,8,3,24.8,74.7,174,187,543,773,339,0,4/12/2026 15:12
480,3/9/2026 8:04,2026,3,9,8,4,24.8,74.8,183,197,441,723,338,0,4/12/2026 15:12
481,3/9/2026 8:05,2026,3,9,8,5,24.8,74.9,186,200,547,666,361,0,4/12/2026 15:12
482,3/9/2026 8:06,2026,3,9,8,6,24.9,74.8,180,194,545,633,346,0,4/12/2026 15:12
483,3/9/2026 8:07,2026,3,9,8,7,24.9,74.8,188,202,488,694,346,0,4/12/2026 15:12
484,3/9/2026 8:08,2026,3,9,8,8,24.8,75,183,196,550,725,350,0,4/12/2026 15:12
485,3/9/2026 8:09,2026,3,9,8,9,24.8,74.9,180,194,540,638,331,0,4/12/2026 15:12
486,3/9/2026 8:10,2026,3,9,8,10,24.8,74.9,181,196,545,696,359,0,4/12/2026 15:12
487,3/9/2026 8:11,2026,3,9,8,11,24.8,75.2,173,187,532,708,303,0,4/12/2026 15:12
488,3/9/2026 8:12,2026,3,9,8,12,24.8,75.5,168,180,568,659,345,0,4/12/2026 15:12
489,3/9/2026 8:13,2026,3,9,8,13,24.8,75.4,172,186,548,719,349,0,4/12/2026 15:12
490,3/9/2026 8:15,2026,3,9,8,15,24.8,75.4,175,188,557,737,309,0,4/12/2026 15:12
491,3/9/2026 8:16,2026,3,9,8,16,24.8,75.5,169,185,498,750,310,0,4/12/2026 15:12
492,3/9/2026 8:17,2026,3,9,8,17,24.8,75.6,174,187,546,718,344,0,4/12/2026 15:12
493,3/9/2026 8:18,2026,3,9,8,18,24.9,74.9,173,186,549,711,343,0,4/12/2026 15:12
494,3/9/2026 8:19,2026,3,9,8,19,24.9,75,172,186,571,811,313,0,4/12/2026 15:12
495,3/9/2026 8:20,2026,3,9,8,20,24.8,75.4,174,187,561,737,379,0,4/12/2026 15:12
496,3/9/2026 8:21,2026,3,9,8,21,24.8,75.4,172,184,507,614,332,0,4/12/2026 15:12
497,3/9/2026 8:22,2026,3,9,8,22,24.8,75.4,176,188,567,780,345,0,4/12/2026 15:12
498,3/9/2026 8:23,2026,3,9,8,23,24.8,75.6,179,192,559,782,347,0,4/12/2026 15:12
499,3/9/2026 8:24,2026,3,9,8,24,24.8,75.5,171,184,584,794,345,0,4/12/2026 15:12
500,3/9/2026 8:25,2026,3,9,8,25,24.7,76,176,189,614,797,330,0,4/12/2026 15:12
501,3/9/2026 8:26,2026,3,9,8,26,24.8,75.7,173,187,542,781,344,0,4/12/2026 15:12
502,3/9/2026 8:27,2026,3,9,8,27,24.8,75.7,170,182,580,809,345,0,4/12/2026 15:12
503,3/9/2026 8:28,2026,3,9,8,28,24.8,75.9,177,189,578,782,310,0,4/12/2026 15:12
504,3/9/2026 8:29,2026,3,9,8,29,24.9,75.5,172,185,520,806,353,0,4/12/2026 15:12
505,3/9/2026 8:30,2026,3,9,8,30,24.8,75.6,167,179,582,822,342,0,4/12/2026 15:12
506,3/9/2026 8:31,2026,3,9,8,31,24.8,75.8,169,182,594,828,314,0,4/12/2026 15:12
507,3/9/2026 8:32,2026,3,9,8,32,24.8,75.9,165,176,586,813,302,0,4/12/2026 15:12
508,3/9/2026 8:33,2026,3,9,8,33,24.8,75.6,170,183,606,802,345,0,4/12/2026 15:12
