reading_time,pm25,pm10,co,lpg,hydrogen,temperature,humidity,anomaly_score
2026-03-14 12:08:25,500.0,588.0,0.982,0.5,0.29,28.0,72.2,-0.58619343552435
2026-03-19 15:27:34,500.0,332.0,0.549,0.451,0.344,27.8,65.4,-0.5861392787268906
2026-03-27 09:40:15,500.0,600.0,0.621,0.448,0.365,25.8,75.2,-0.5861040400365701
2026-04-04 13:29:21,303.0,425.0,1.003,0.569,0.405,29.5,65.4,-0.5860763056995869
2026-03-20 08:18:46,493.0,546.0,0.505,0.448,0.296,27.1,68.2,-0.585951206051761
2026-03-14 09:30:57,500.0,284.0,0.564,0.473,0.289,26.6,75.0,-0.5858698005879668
2026-04-03 14:53:38,322.0,600.0,0.567,0.424,0.397,27.8,61.7,-0.5858347673978443
2026-03-15 05:20:26,500.0,395.0,0.497,0.372,0.326,25.9,69.7,-0.5858250314021609
2026-03-18 14:51:18,468.0,518.0,0.485,0.434,0.338,28.3,56.8,-0.5857703376523252
2026-03-10 04:29:47,500.0,583.0,0.425,0.393,0.316,23.4,78.8,-0.5855374296135422
2026-03-22 06:39:16,500.0,374.0,0.513,0.398,0.285,24.9,71.8,-0.5855199737779707
2026-03-29 05:18:04,400.0,487.0,0.587,0.412,0.387,24.8,69.5,-0.5854832005945819
2026-03-27 11:10:33,337.0,600.0,0.792,0.496,0.38,27.0,77.8,-0.5854163112958437
2026-03-11 04:21:56,146.0,336.0,0.388,0.372,0.297,21.9,79.7,-0.585186148903909
2026-03-19 18:49:21,500.0,557.0,0.547,0.443,0.35,25.0,50.0,-0.5850529201577827
2026-03-15 00:03:19,500.0,377.0,0.483,0.419,0.322,25.7,68.7,-0.5850431319699124
2026-03-20 08:23:44,500.0,600.0,0.476,0.447,0.352,25.0,50.0,-0.5850037736541023
2026-03-14 22:04:48,500.0,377.0,0.504,0.426,0.321,26.2,69.7,-0.5849565607875724
2026-03-18 08:35:46,500.0,299.0,0.558,0.412,0.316,27.2,67.6,-0.5848842565848382
2026-03-21 14:45:09,134.0,147.0,0.442,0.446,0.365,14.0,29.2,-0.5848457094994135
2026-03-27 11:51:24,246.0,598.0,0.833,0.488,0.377,26.9,82.8,-0.584621385764274
2026-04-04 13:23:49,342.0,356.0,1.124,0.593,0.406,29.5,68.0,-0.5845473294927553
2026-03-27 11:31:14,408.0,600.0,0.836,0.506,0.403,26.8,82.8,-0.5845038187621445
2026-03-16 12:40:02,481.0,538.0,0.987,0.676,0.343,28.3,73.7,-0.5844979742101858
2026-03-27 11:54:26,246.0,600.0,0.802,0.486,0.372,26.9,82.8,-0.5844361843570446
2026-03-14 04:39:51,394.0,437.0,0.506,0.43,0.318,24.4,74.2,-0.5843689477373388
2026-03-19 18:00:59,500.0,600.0,0.549,0.438,0.297,25.0,50.0,-0.584271316455455
2026-03-17 04:36:50,496.0,555.0,0.457,0.419,0.339,22.6,76.1,-0.5842294010377896
2026-03-10 01:46:02,351.0,416.0,0.826,0.543,0.258,25.0,77.4,-0.5841748512579501
2026-03-16 04:44:58,500.0,600.0,0.495,0.425,0.33,24.0,71.7,-0.584069347259655
2026-03-16 19:05:34,500.0,600.0,0.733,0.504,0.331,27.2,69.0,-0.5840402630947458
2026-03-23 18:20:37,500.0,600.0,0.529,0.445,0.352,25.0,50.0,-0.5838286070701627
2026-03-13 10:29:19,500.0,600.0,0.777,0.502,0.269,27.1,78.8,-0.5836606597412558
2026-03-12 07:28:44,255.0,600.0,0.432,0.397,0.309,25.3,68.0,-0.5836485563371209
2026-03-22 05:06:48,381.0,439.0,0.686,0.474,0.351,23.9,74.4,-0.583191640009271
2026-03-17 23:33:58,500.0,282.0,0.551,0.446,0.332,26.2,68.3,-0.5831474394314226
2026-03-14 05:07:24,500.0,600.0,0.484,0.417,0.326,24.2,77.3,-0.5830745614576605
2026-03-18 16:08:48,477.0,531.0,0.467,0.44,0.348,25.0,50.0,-0.5829813419305382
2026-03-21 19:47:26,500.0,405.0,0.729,0.444,0.354,26.8,72.2,-0.5829631213005254
2026-04-03 16:44:26,500.0,370.0,0.596,0.469,0.396,27.3,66.6,-0.5829352424563532
2026-03-29 11:16:06,500.0,600.0,0.753,0.513,0.38,26.6,76.3,-0.582782430079799
2026-03-31 11:36:23,303.0,600.0,0.977,0.555,0.392,27.6,75.2,-0.5827610184360292
2026-03-25 18:30:08,500.0,600.0,0.497,0.448,0.325,24.0,68.6,-0.5827359309894843
2026-03-29 11:21:42,254.0,600.0,0.755,0.517,0.384,26.7,76.3,-0.5825866004742446
2026-03-10 05:12:08,218.0,380.0,0.438,0.403,0.287,23.8,78.1,-0.5825341979622293
2026-03-27 11:11:34,367.0,600.0,0.795,0.499,0.354,27.0,78.2,-0.5825031512563027
2026-03-17 04:31:47,414.0,462.0,0.438,0.384,0.305,22.5,76.0,-0.5824729632683571
2026-03-17 04:55:34,411.0,581.0,0.633,0.504,0.306,23.4,75.5,-0.5822316770071495
2026-03-09 04:28:06,118.0,317.0,0.315,0.383,0.279,22.2,76.8,-0.5821210151167793
2026-03-16 19:23:13,500.0,600.0,0.691,0.495,0.342,25.0,50.0,-0.5821058936084861
2026-03-16 05:29:54,500.0,581.0,0.483,0.425,0.334,23.4,74.8,-0.5820597285188988
2026-03-29 11:13:03,378.0,600.0,0.728,0.474,0.377,26.6,76.4,-0.5820349360158978
2026-03-17 03:46:24,432.0,490.0,0.455,0.431,0.342,24.5,62.3,-0.5819205309330581
2026-03-12 19:22:40,500.0,600.0,0.731,0.438,0.308,25.0,50.0,-0.5818848360590521
2026-03-14 12:06:55,498.0,593.0,0.978,0.546,0.326,28.0,72.3,-0.5817394233906066
2026-03-25 18:03:24,500.0,600.0,0.543,0.45,0.318,25.0,50.0,-0.5814061045361877
2026-03-23 18:38:50,467.0,600.0,0.5,0.395,0.357,23.4,76.2,-0.5813795421006938
2026-03-27 11:32:14,411.0,600.0,0.774,0.505,0.388,26.9,82.5,-0.5813745227890191
2026-03-29 08:11:13,500.0,600.0,0.833,0.462,0.377,25.9,71.4,-0.581310256062562
2026-03-17 04:46:00,500.0,591.0,0.43,0.43,0.339,23.0,75.8,-0.5812397917691966
2026-03-15 15:03:53,500.0,460.0,0.437,0.434,0.336,27.9,58.4,-0.5812208607414138
2026-03-13 11:17:10,500.0,377.0,0.506,0.422,0.322,27.9,71.9,-0.5811654886789152
2026-03-09 06:54:53,191.0,212.0,0.512,0.445,0.277,12.3,37.4,-0.5810644750897924
2026-03-24 12:48:37,428.0,600.0,1.032,0.542,0.348,27.5,72.6,-0.5810522956481321
2026-03-27 11:35:45,394.0,600.0,0.811,0.5,0.388,26.8,82.5,-0.5810139700976744
2026-03-27 11:33:44,407.0,600.0,0.862,0.539,0.369,26.9,82.3,-0.5809539119604072
2026-03-09 18:58:41,210.0,230.0,0.538,0.384,0.288,13.0,36.2,-0.5807834126999976
2026-04-03 15:48:28,500.0,464.0,0.675,0.481,0.372,28.1,66.2,-0.5807404781781502
2026-03-09 04:02:54,97.0,187.0,0.348,0.355,0.275,21.6,77.7,-0.5807224784126447
2026-03-27 08:26:04,307.0,343.0,0.442,0.408,0.363,24.8,91.4,-0.5806445241675039
2026-03-14 14:12:01,348.0,128.0,0.565,0.407,0.283,28.0,61.5,-0.5805794390889085
2026-03-09 02:50:17,75.0,477.0,0.508,0.396,0.262,24.0,72.4,-0.5804945301954639
2026-03-29 12:03:00,500.0,600.0,0.686,0.558,0.467,27.0,76.2,-0.5804568515918123
2026-03-17 03:55:27,414.0,458.0,0.449,0.417,0.334,22.3,67.9,-0.580447652603667
2026-03-10 03:50:07,500.0,600.0,0.42,0.389,0.284,23.8,76.2,-0.5804441718638207
2026-03-09 06:07:05,76.0,218.0,0.372,0.377,0.283,23.6,76.0,-0.5801835090403359
2026-03-20 08:23:14,500.0,600.0,0.513,0.447,0.367,25.0,50.0,-0.5801791151012056
2026-04-04 15:34:46,500.0,600.0,0.53,0.471,0.426,28.0,57.8,-0.5801541725655665
2026-03-27 11:15:06,352.0,600.0,0.741,0.486,0.366,26.8,80.5,-0.5800844602406007
2026-03-10 05:09:38,201.0,490.0,0.434,0.388,0.293,23.9,78.2,-0.5798383292781788
2026-04-04 13:26:20,368.0,468.0,0.969,0.575,0.406,29.5,66.6,-0.5797712702855543
2026-03-27 11:52:25,252.0,600.0,0.808,0.491,0.371,27.0,82.4,-0.5797307072556281
2026-03-23 05:27:24,500.0,599.0,0.459,0.446,0.355,24.3,75.6,-0.5796967978859213
2026-04-04 13:33:23,298.0,337.0,1.054,0.572,0.413,29.5,65.4,-0.5796907934732568
2026-03-27 11:39:45,375.0,600.0,0.833,0.505,0.373,26.8,83.0,-0.5794715072605532
2026-03-27 11:17:07,407.0,600.0,0.832,0.504,0.371,26.8,80.8,-0.5794693363407108
2026-03-17 04:27:12,444.0,493.0,0.474,0.378,0.384,22.4,75.7,-0.5794004779747519
2026-03-09 04:10:27,95.0,174.0,0.357,0.356,0.272,22.0,78.3,-0.5792522792551779
2026-03-27 11:34:45,405.0,600.0,0.829,0.483,0.366,26.8,82.7,-0.5792149441598102
2026-03-16 12:16:48,500.0,600.0,1.094,0.6,0.346,28.2,72.1,-0.5791667619450895
2026-03-24 12:37:32,500.0,600.0,1.021,0.521,0.367,27.6,70.4,-0.5791391509248145
2026-03-16 22:13:14,385.0,425.0,0.732,0.446,0.313,13.1,67.9,-0.5791373518549121
2026-04-04 16:54:23,500.0,359.0,0.584,0.482,0.362,27.7,64.0,-0.5790225662053714
2026-03-13 10:12:41,500.0,600.0,0.865,0.523,0.268,27.0,78.0,-0.5788564456791052
2026-03-16 04:46:00,500.0,600.0,0.394,0.415,0.33,24.0,71.6,-0.5787787405746642
2026-03-14 05:21:30,500.0,600.0,0.421,0.421,0.313,24.2,77.4,-0.5787731769477105
2026-03-11 18:39:04,25.0,586.0,0.558,0.436,0.284,25.9,71.7,-0.5787549047196461
2026-03-29 08:10:42,368.0,600.0,0.732,0.529,0.381,25.9,71.3,-0.5787359687610373
2026-03-27 10:54:55,296.0,600.0,0.735,0.481,0.37,26.7,75.3,-0.5787087087502759
2026-03-10 04:16:44,330.0,363.0,0.401,0.334,0.256,23.4,78.6,-0.5786293638537244
2026-03-29 11:37:51,172.0,600.0,0.848,0.521,0.288,26.8,76.1,-0.5785545933755467
2026-03-27 02:13:31,97.0,102.0,0.795,0.501,0.352,25.0,50.0,-0.5785215516550314
2026-03-22 05:20:53,500.0,600.0,0.706,0.484,0.36,23.9,75.2,-0.5784292028199436
2026-03-27 11:30:43,407.0,600.0,0.812,0.49,0.371,26.8,82.3,-0.5784014504171916
2026-03-09 03:13:58,185.0,201.0,0.385,0.288,0.245,22.4,75.2,-0.5783987256864636
2026-03-19 18:14:33,500.0,600.0,0.571,0.449,0.348,25.0,50.0,-0.578265284084992
2026-03-14 04:48:28,429.0,473.0,0.49,0.374,0.256,24.1,76.2,-0.5780933230309541
2026-03-14 09:13:15,266.0,600.0,0.538,0.405,0.243,26.4,75.2,-0.578091131383671
2026-03-31 11:35:53,296.0,569.0,0.994,0.558,0.391,27.6,75.5,-0.5780232504898415
2026-03-17 05:15:17,423.0,600.0,0.512,0.396,0.273,23.7,76.8,-0.5780103306688197
2026-03-16 12:34:29,500.0,600.0,1.023,0.571,0.34,28.2,73.8,-0.5779623148116573
2026-03-16 19:05:04,267.0,600.0,0.623,0.454,0.31,27.2,69.1,-0.5779607335017434
2026-03-09 04:03:24,106.0,162.0,0.348,0.351,0.277,21.6,77.7,-0.5779306475733417
2026-03-14 05:01:08,366.0,404.0,0.409,0.417,0.317,25.0,50.0,-0.5777576011601468
2026-03-10 04:14:44,383.0,423.0,0.399,0.388,0.279,23.4,78.7,-0.5775668638290423
2026-03-23 19:14:02,500.0,600.0,0.413,0.434,0.351,23.4,76.2,-0.5775555562320209
2026-03-17 04:11:30,411.0,456.0,0.408,0.338,0.335,21.8,71.7,-0.5773847844761391
2026-03-20 06:13:57,500.0,600.0,0.513,0.463,0.336,25.0,50.0,-0.5773795744695522
2026-03-27 11:13:36,355.0,600.0,0.73,0.5,0.369,26.8,80.2,-0.5772446783186643
2026-03-27 08:33:13,500.0,600.0,0.518,0.411,0.388,25.0,83.9,-0.5771669959783556
2026-03-17 04:49:32,500.0,598.0,0.509,0.395,0.289,22.9,76.3,-0.5771478160786513
2026-03-17 03:47:55,444.0,492.0,0.425,0.42,0.332,23.4,63.4,-0.5771216450007901
2026-03-10 03:50:37,500.0,600.0,0.391,0.403,0.28,23.8,76.3,-0.5770821716398346
2026-03-29 11:52:57,41.0,600.0,0.762,0.519,0.383,26.9,76.4,-0.5770747500227879
2026-03-18 17:10:16,287.0,320.0,0.521,0.455,0.36,13.3,31.4,-0.5770694598279307
2026-03-27 11:52:55,248.0,600.0,0.8,0.49,0.372,27.0,82.4,-0.5770029616234009
2026-03-24 12:43:06,439.0,600.0,0.777,0.528,0.364,27.6,71.0,-0.5769856858987336
2026-03-17 04:44:59,478.0,534.0,0.508,0.424,0.341,22.9,75.8,-0.5768940376842144
2026-03-31 11:47:25,230.0,587.0,0.993,0.543,0.392,27.5,75.5,-0.576831075343539
2026-03-19 04:55:24,469.0,520.0,0.495,0.442,0.343,24.8,73.8,-0.5767613023040217
2026-03-10 17:11:30,200.0,205.0,0.691,0.475,0.297,13.1,35.3,-0.5767589678560238
2026-03-13 09:58:01,500.0,600.0,0.862,0.512,0.247,27.3,76.1,-0.5767565359408331
2026-03-14 05:27:15,500.0,600.0,0.488,0.425,0.247,25.0,75.7,-0.5767060764484975
2026-03-24 12:50:37,393.0,558.0,0.957,0.477,0.368,27.5,72.7,-0.5766982506871169
2026-04-04 13:31:52,312.0,366.0,1.085,0.529,0.417,29.5,66.7,-0.5766803578987639
2026-03-13 10:13:41,500.0,600.0,0.882,0.501,0.259,27.0,78.1,-0.5764785373432532
2026-03-22 04:03:47,181.0,600.0,0.488,0.407,0.316,23.7,74.0,-0.5764578028005967
2026-03-13 10:25:48,500.0,600.0,0.885,0.357,0.312,27.1,78.6,-0.5763231171357408
2026-03-27 11:36:15,394.0,600.0,0.839,0.504,0.372,26.8,82.8,-0.576299365269982
2026-03-10 05:10:38,196.0,444.0,0.409,0.395,0.284,23.8,77.8,-0.5762557534681472
2026-03-17 04:23:09,407.0,454.0,0.446,0.381,0.305,22.1,75.3,-0.5762232463241187
2026-03-17 04:04:00,401.0,443.0,0.43,0.405,0.27,21.8,69.9,-0.5761735044191604
2026-03-27 11:26:42,402.0,600.0,0.831,0.511,0.371,26.7,83.1,-0.576151594991024
2026-03-14 05:19:30,500.0,600.0,0.492,0.383,0.318,24.2,77.8,-0.5760447188605721
2026-03-27 11:44:02,277.0,600.0,0.816,0.488,0.368,27.0,81.9,-0.5759313802615775
2026-03-30 11:09:52,145.0,156.0,0.882,0.583,0.378,25.0,50.0,-0.5759196439509217
2026-03-14 05:33:51,500.0,600.0,0.405,0.428,0.32,24.9,75.5,-0.5759020525671127
2026-03-16 12:08:45,459.0,600.0,1.011,0.588,0.342,27.8,71.1,-0.5758300459807083
2026-03-17 04:45:29,500.0,592.0,0.485,0.436,0.338,22.9,75.7,-0.5756677883863055
2026-03-09 07:31:37,179.0,194.0,0.517,0.428,0.282,12.4,37.2,-0.5756115094310469
2026-03-14 12:55:05,500.0,600.0,0.953,0.538,0.323,28.7,73.7,-0.5754126409798623
2026-03-14 12:03:54,442.0,494.0,1.086,0.517,0.314,28.0,72.8,-0.5753125967455001
2026-03-16 05:05:46,473.0,521.0,0.44,0.355,0.33,23.4,74.0,-0.5753123601686547
2026-03-27 11:15:36,360.0,600.0,0.816,0.504,0.369,26.8,80.5,-0.5751201857563294
2026-03-30 20:33:57,142.0,151.0,0.832,0.524,0.391,25.0,50.0,-0.5750788768450229
2026-03-14 12:46:03,500.0,600.0,0.965,0.531,0.326,28.4,72.4,-0.575027544609499
2026-03-22 05:22:23,500.0,600.0,0.677,0.471,0.351,23.9,75.3,-0.574959141617632
2026-03-23 18:18:02,419.0,548.0,0.47,0.442,0.32,23.5,75.6,-0.5749525407987148
2026-03-12 11:00:19,420.0,465.0,0.86,0.518,0.315,25.0,50.0,-0.5749177292213162
2026-04-04 13:26:50,377.0,600.0,0.987,0.516,0.364,29.6,66.3,-0.5747856568384925
2026-03-21 14:03:57,169.0,600.0,0.527,0.362,0.366,28.5,60.2,-0.5747828502589583
2026-03-12 14:26:54,234.0,600.0,0.85,0.517,0.278,27.3,75.0,-0.5747761456791151
2026-03-09 04:27:06,130.0,316.0,0.359,0.361,0.276,22.3,76.6,-0.5747752863413615
2026-03-27 11:50:54,253.0,600.0,0.81,0.489,0.366,26.9,83.0,-0.5747425861509724
2026-03-27 10:49:24,313.0,600.0,0.596,0.452,0.37,26.5,74.1,-0.5745992072620651
2026-03-17 04:10:00,427.0,475.0,0.407,0.42,0.289,21.8,71.0,-0.5745646228280078
2026-03-09 05:16:37,175.0,189.0,0.354,0.296,0.273,25.0,50.0,-0.5745640796799109
2026-03-17 04:22:39,435.0,486.0,0.467,0.421,0.335,22.1,75.1,-0.5744690493993135
2026-03-25 04:04:42,427.0,479.0,0.542,0.449,0.362,23.8,73.7,-0.5744372061732996
2026-03-17 04:16:01,442.0,495.0,0.453,0.418,0.304,21.9,73.1,-0.5744311124343392
2026-03-22 04:45:35,500.0,600.0,0.513,0.396,0.338,24.0,74.4,-0.5744156052712924
2026-03-14 04:49:58,452.0,501.0,0.463,0.424,0.288,24.2,76.2,-0.5744050767878942
2026-03-22 05:23:24,500.0,600.0,0.695,0.506,0.318,24.0,75.5,-0.5743533543028604
2026-03-16 12:12:47,480.0,600.0,1.062,0.572,0.343,28.0,70.7,-0.57431411749193
2026-03-14 05:29:48,500.0,600.0,0.478,0.376,0.275,25.0,75.3,-0.5743074100941673
2026-03-13 11:10:38,440.0,556.0,0.481,0.358,0.254,27.9,71.5,-0.5743041032329689
2026-03-27 11:09:03,331.0,600.0,0.741,0.471,0.323,26.9,77.1,-0.5742425606575208
2026-03-13 10:22:47,500.0,600.0,0.872,0.496,0.272,27.0,78.0,-0.5741317733061233
2026-03-17 04:15:31,444.0,496.0,0.455,0.42,0.326,21.8,73.0,-0.5740714638552238
2026-03-18 04:07:34,500.0,600.0,0.475,0.351,0.343,23.2,73.6,-0.5738630536042271
2026-03-14 12:06:24,446.0,501.0,0.964,0.547,0.291,28.0,71.7,-0.5738609313648614
2026-03-14 05:24:14,500.0,600.0,0.482,0.401,0.275,24.6,77.1,-0.5738209932346887
2026-03-10 03:47:06,484.0,538.0,0.411,0.39,0.284,23.9,75.8,-0.5738074024490333
2026-03-29 09:38:49,500.0,600.0,0.876,0.546,0.508,25.9,75.9,-0.5738012433780377
2026-03-23 18:18:32,500.0,600.0,0.526,0.44,0.316,23.5,75.7,-0.5737504315274415
2026-03-14 05:26:45,500.0,600.0,0.48,0.384,0.321,24.9,75.9,-0.5737350395153632
2026-03-16 12:07:15,480.0,600.0,0.993,0.523,0.345,27.8,70.8,-0.5736108406543727
2026-03-29 11:15:06,378.0,600.0,0.766,0.636,0.4,26.6,76.4,-0.5735869050315536
2026-03-31 01:31:39,11.0,146.0,0.808,0.525,0.39,25.8,71.9,-0.5734898771734924
2026-03-27 11:47:22,250.0,600.0,0.812,0.493,0.371,26.9,82.7,-0.5734872554382361
2026-03-14 05:18:28,500.0,600.0,0.469,0.426,0.286,24.2,77.4,-0.5733577733501749
2026-03-25 16:01:48,500.0,600.0,0.514,0.396,0.335,25.5,66.2,-0.5733270483262473
2026-03-14 05:23:06,500.0,600.0,0.496,0.423,0.264,24.5,77.6,-0.5733171943758405
2026-03-14 05:22:00,500.0,600.0,0.475,0.432,0.321,24.3,77.6,-0.5732446174288216
2026-03-09 03:54:50,118.0,156.0,0.342,0.351,0.273,21.5,76.8,-0.5732368746548254
2026-03-27 11:21:40,398.0,600.0,0.832,0.504,0.37,26.8,81.5,-0.5732220316717271
2026-03-21 15:05:16,500.0,600.0,0.466,0.438,0.342,27.5,62.6,-0.5731296136314834
2026-03-16 04:51:32,500.0,600.0,0.484,0.339,0.335,23.8,72.8,-0.5731183378601505
2026-03-29 11:52:27,41.0,600.0,0.683,0.529,0.333,26.9,76.3,-0.5730537502801619
2026-03-14 05:25:45,500.0,600.0,0.479,0.414,0.243,24.9,76.1,-0.5729824718209944
2026-03-24 12:58:41,357.0,532.0,0.974,0.536,0.31,27.4,73.7,-0.5729579180174423
2026-03-16 05:13:18,500.0,600.0,0.433,0.423,0.3,23.5,74.4,-0.5729136909235313
2026-03-17 04:37:20,451.0,504.0,0.5,0.433,0.338,22.6,76.0,-0.5728298605469462
2026-03-17 03:52:57,419.0,461.0,0.442,0.414,0.302,22.5,66.9,-0.5728255781010884
2026-03-24 05:32:48,367.0,408.0,0.668,0.475,0.357,23.4,75.5,-0.5727683151753816
2026-03-18 04:38:47,491.0,547.0,0.499,0.345,0.31,24.4,71.2,-0.5727009967605489
2026-03-09 04:12:28,98.0,227.0,0.353,0.36,0.279,22.4,77.5,-0.5726870254800606
2026-03-23 15:30:07,387.0,141.0,0.551,0.45,0.347,26.5,70.3,-0.5726750708866987
2026-03-11 02:48:05,67.0,130.0,0.366,0.37,0.295,21.6,74.7,-0.5725803741019816
2026-04-05 05:05:35,500.0,596.0,0.497,0.437,0.442,23.8,73.2,-0.5725786787058653
2026-03-28 07:24:09,500.0,600.0,0.575,0.461,0.375,24.3,74.5,-0.5724749449414235
2026-03-13 09:52:30,500.0,600.0,0.836,0.524,0.277,27.3,75.2,-0.5724533644363599
2026-03-30 11:18:41,147.0,155.0,0.994,0.572,0.387,25.0,50.0,-0.5724490725474565
2026-03-23 05:18:52,398.0,447.0,0.525,0.456,0.321,24.1,76.1,-0.5724278469458672
2026-03-09 04:13:59,107.0,276.0,0.353,0.359,0.276,22.5,76.7,-0.5724253347828749
2026-03-27 11:39:15,391.0,600.0,0.832,0.492,0.372,26.8,83.0,-0.5724016892332214
2026-03-27 11:29:13,419.0,600.0,0.807,0.492,0.365,26.8,82.5,-0.5722221157524798
2026-03-16 12:34:59,500.0,596.0,1.01,0.574,0.346,28.2,74.0,-0.5721520699111894
2026-03-09 06:26:40,176.0,188.0,0.291,0.372,0.266,25.0,50.0,-0.5721068418441903
2026-03-27 11:37:45,375.0,600.0,0.835,0.507,0.328,26.8,82.7,-0.5719457082959876
2026-03-14 12:04:54,473.0,527.0,1.037,0.579,0.294,28.0,73.2,-0.5718327979798608
2026-03-10 03:48:37,500.0,600.0,0.413,0.423,0.308,23.8,76.0,-0.5718014673751636
2026-03-09 04:19:31,145.0,271.0,0.361,0.363,0.279,22.1,77.6,-0.5717682809127017
2026-03-10 15:26:17,500.0,600.0,0.429,0.313,0.283,26.0,68.2,-0.5717268453978129
2026-03-29 11:45:26,68.0,600.0,0.721,0.471,0.398,26.9,76.3,-0.5717026628957274
2026-03-16 05:25:21,500.0,600.0,0.471,0.434,0.33,23.4,74.9,-0.5716723678883536
2026-03-27 11:45:52,269.0,600.0,0.815,0.492,0.373,26.9,82.5,-0.5716689992197218
2026-03-12 00:48:34,31.0,306.0,0.604,0.465,0.268,24.4,70.0,-0.571623860729166
2026-03-16 05:09:18,497.0,550.0,0.431,0.425,0.3,23.4,74.4,-0.5716195579585688
2026-03-29 10:47:25,500.0,600.0,0.662,0.641,0.384,26.3,76.2,-0.5715480382238006
2026-04-04 03:30:18,25.0,45.0,0.91,0.54,0.398,25.8,70.6,-0.5715393783813499
2026-03-10 04:28:47,306.0,338.0,0.417,0.375,0.252,23.4,78.7,-0.5715346178204154
2026-03-10 04:17:14,270.0,297.0,0.395,0.31,0.274,23.4,78.7,-0.5715295784580667
2026-04-04 17:48:36,500.0,427.0,0.552,0.475,0.384,28.0,63.5,-0.5714833395963567
2026-03-27 11:29:43,408.0,600.0,0.828,0.507,0.371,26.8,82.5,-0.5714644669073785
2026-03-27 11:46:33,261.0,600.0,0.81,0.492,0.365,26.9,82.5,-0.5714483027910758
2026-03-16 05:24:20,500.0,600.0,0.473,0.423,0.33,23.3,74.9,-0.5714405038267115
2026-03-27 11:37:15,394.0,600.0,0.845,0.504,0.369,26.8,83.0,-0.5714314550685237
2026-03-16 05:27:54,500.0,600.0,0.479,0.446,0.331,23.4,75.1,-0.5713577851327698
2026-03-14 12:53:04,500.0,600.0,0.875,0.547,0.326,28.6,73.2,-0.5713457852321584
2026-03-29 11:53:57,41.0,600.0,0.762,0.524,0.345,26.9,76.4,-0.5712722037316214
2026-03-27 13:41:45,266.0,600.0,0.674,0.483,0.371,26.8,83.7,-0.571259951550503
2026-03-14 05:54:37,500.0,480.0,0.501,0.43,0.33,25.3,75.5,-0.5712494941968965
2026-03-27 11:27:12,393.0,600.0,0.808,0.508,0.37,26.8,82.7,-0.5712396405524843
2026-03-09 04:29:39,238.0,367.0,0.324,0.392,0.294,22.2,77.6,-0.5711990208123643
2026-03-16 12:39:32,497.0,558.0,0.974,0.523,0.308,28.3,73.8,-0.5711828993366462
2026-03-27 11:27:43,400.0,600.0,0.838,0.508,0.371,26.9,82.2,-0.5711255471380121
2026-03-21 15:02:46,500.0,600.0,0.511,0.447,0.376,27.6,62.3,-0.5710861917137129
2026-03-09 02:50:47,197.0,378.0,0.574,0.315,0.336,24.0,72.4,-0.5710822171393456
2026-03-31 01:29:39,7.0,138.0,0.859,0.53,0.351,25.9,72.1,-0.5710701876006815
2026-03-16 12:10:46,500.0,600.0,1.086,0.608,0.309,27.9,71.8,-0.5710341319171722
2026-03-24 05:36:48,471.0,519.0,0.531,0.405,0.359,23.3,75.5,-0.5709691238125434
2026-03-27 11:18:38,415.0,600.0,0.804,0.474,0.359,26.8,81.7,-0.5708929062554631
2026-03-16 12:22:20,500.0,600.0,0.999,0.582,0.338,28.4,72.2,-0.5708788379742733
2026-03-10 14:29:50,500.0,372.0,0.438,0.396,0.264,26.8,66.7,-0.570874247213317
2026-03-21 20:44:04,500.0,387.0,0.843,0.521,0.357,26.7,72.0,-0.5707929713787059
2026-03-13 10:11:38,500.0,600.0,0.875,0.497,0.269,27.1,78.7,-0.5707908159975151
2026-04-04 07:31:31,454.0,506.0,0.453,0.478,0.412,26.6,64.9,-0.570762778162722
2026-03-29 11:43:55,172.0,600.0,0.756,0.524,0.376,26.8,76.3,-0.5707581875590658
2026-03-14 05:34:22,495.0,553.0,0.491,0.385,0.322,24.9,75.4,-0.5707415898328194
2026-03-16 05:28:24,484.0,534.0,0.427,0.379,0.331,23.4,75.1,-0.5705603103960032
2026-03-17 04:55:04,438.0,600.0,0.575,0.443,0.34,23.4,75.8,-0.5705466862752143
2026-03-24 12:42:36,500.0,600.0,0.987,0.5,0.286,27.7,71.6,-0.5705207753246302
2026-03-16 12:14:47,500.0,600.0,1.235,0.559,0.344,28.1,71.6,-0.5705187194813737
2026-03-16 12:15:17,500.0,600.0,1.023,0.585,0.345,28.1,71.6,-0.5704901775530871
2026-03-14 05:19:00,500.0,600.0,0.497,0.428,0.309,24.2,77.7,-0.5704657209866351
2026-03-20 04:58:55,500.0,600.0,0.51,0.397,0.337,24.8,72.1,-0.5703314913975956
2026-03-16 12:33:58,500.0,600.0,0.921,0.572,0.343,28.2,73.8,-0.5702722574101992
2026-03-17 04:18:05,411.0,457.0,0.463,0.424,0.336,22.0,74.1,-0.5702677018001033
2026-03-17 04:14:00,422.0,470.0,0.405,0.419,0.308,21.9,72.2,-0.5701509851319849
2026-04-01 18:19:05,420.0,460.0,0.586,0.496,0.381,25.0,50.0,-0.5700969785617594
2026-03-27 11:25:42,428.0,600.0,0.836,0.503,0.37,26.7,82.8,-0.5700745442944065
2026-03-27 11:30:13,427.0,600.0,0.844,0.428,0.345,26.8,82.8,-0.5700550631519761
2026-03-21 13:08:35,112.0,123.0,0.905,0.509,0.338,25.0,50.0,-0.5700246732796826
